customerID,tenure,tenure_band,MonthlyCharges,monthly_charge_band,TotalCharges,Contract,contract_risk_band,service_count,has_fiber,is_month_to_month,estimated_annual_revenue,revenue_at_risk,churn_flag
3162-KKZXO,55,49+ Months,100.15,Very High,5409.75,One year,Moderate Risk,4,1,0,1201.8000000000002,0.0,0
7055-VKGDA,54,49+ Months,105.4,Very High,5643.4,One year,Moderate Risk,5,1,0,1264.8000000000002,1264.8000000000002,1
0754-UKWQP,2,0-12 Months,95.85,High,197.7,Month-to-month,High Risk,3,1,1,1150.1999999999998,1150.1999999999998,1
8873-GLDMH,6,0-12 Months,73.85,High,401.3,Month-to-month,High Risk,1,1,1,886.1999999999999,0.0,0
5696-JVVQY,48,25-48 Months,70.1,High,3238.4,Two year,Low Risk,4,0,0,841.1999999999999,0.0,0
8946-BFWSG,63,49+ Months,25.25,Low,1573.05,Two year,Low Risk,1,0,0,303.0,0.0,0
7493-TPUWZ,1,0-12 Months,79.15,High,79.15,Month-to-month,High Risk,2,1,1,949.8000000000001,949.8000000000001,1
0547-HURJB,12,0-12 Months,21.05,Low,235.8,Month-to-month,High Risk,0,0,1,252.60000000000002,0.0,0
8904-OPDCK,54,49+ Months,24.95,Low,1364.75,Month-to-month,High Risk,0,0,1,299.4,0.0,0
8845-LWKGE,30,25-48 Months,64.5,Medium,1985.15,One year,Moderate Risk,3,0,0,774.0,0.0,0
1577-HKTFG,30,25-48 Months,19.65,Low,655.85,Month-to-month,High Risk,0,0,1,235.79999999999998,235.79999999999998,1
8752-STIVR,4,0-12 Months,79.0,High,303.15,Month-to-month,High Risk,1,1,1,948.0,948.0,1
0691-NIKRI,40,25-48 Months,105.95,Very High,4335.2,One year,Moderate Risk,5,1,0,1271.4,0.0,0
5022-JNQEQ,9,0-12 Months,75.85,High,647.5,Month-to-month,High Risk,1,1,1,910.1999999999999,0.0,0
4558-FANTW,17,13-24 Months,91.85,High,1574.45,Month-to-month,High Risk,3,1,1,1102.1999999999998,1102.1999999999998,1
3249-VHRIP,62,49+ Months,43.6,Medium,2748.7,Two year,Low Risk,3,0,0,523.2,0.0,0
3736-BLEPA,28,25-48 Months,91.25,High,2483.65,One year,Moderate Risk,3,1,0,1095.0,0.0,0
4701-LKOZD,70,49+ Months,89.75,High,6367.2,Two year,Low Risk,7,0,0,1077.0,0.0,0
6603-QWSPR,46,25-48 Months,104.4,Very High,4904.2,Two year,Low Risk,5,1,0,1252.8000000000002,0.0,0
9921-QFQUL,23,13-24 Months,90.15,High,2044.95,Month-to-month,High Risk,3,1,1,1081.8000000000002,0.0,0
1929-ZCBHE,47,25-48 Months,40.3,Medium,1794.8,One year,Moderate Risk,3,0,0,483.59999999999997,0.0,0
4378-MYPGO,68,49+ Months,105.25,Very High,7173.15,Two year,Low Risk,5,1,0,1263.0,0.0,0
8651-ENBZX,60,49+ Months,106.0,Very High,6441.4,One year,Moderate Risk,5,1,0,1272.0,1272.0,1
4129-LYCOI,67,49+ Months,104.0,Very High,7039.05,Two year,Low Risk,5,1,0,1248.0,0.0,0
7798-JVXYM,14,13-24 Months,69.65,Medium,921.4,Month-to-month,High Risk,3,0,1,835.8000000000001,0.0,0
8647-SDTWQ,57,49+ Months,74.3,High,4018.35,Month-to-month,High Risk,1,1,1,891.5999999999999,0.0,0
2696-ECXKC,55,49+ Months,100.9,Very High,5448.6,One year,Moderate Risk,4,1,0,1210.8000000000002,0.0,0
2081-KJSQF,1,0-12 Months,20.25,Low,20.25,Month-to-month,High Risk,0,0,1,243.0,0.0,0
7623-TRNQN,1,0-12 Months,49.9,Medium,49.9,Month-to-month,High Risk,1,0,1,598.8,598.8,1
3323-CPBWR,23,13-24 Months,96.9,High,2085.45,Month-to-month,High Risk,4,1,1,1162.8000000000002,0.0,0
9330-IJWIO,13,13-24 Months,100.35,Very High,1358.85,Month-to-month,High Risk,4,1,1,1204.1999999999998,1204.1999999999998,1
3384-CTMSF,47,25-48 Months,104.1,Very High,5135.15,Month-to-month,High Risk,5,1,1,1249.1999999999998,0.0,0
0902-RFHOF,38,25-48 Months,20.1,Low,730.1,One year,Moderate Risk,0,0,0,241.20000000000002,0.0,0
9286-DOJGF,38,25-48 Months,74.95,High,2869.85,Month-to-month,High Risk,1,1,1,899.4000000000001,899.4000000000001,1
6048-QBXKL,2,0-12 Months,56.55,Medium,118.25,Month-to-month,High Risk,2,0,1,678.5999999999999,0.0,0
9661-MHUMO,1,0-12 Months,49.25,Medium,49.25,Month-to-month,High Risk,1,0,1,591.0,591.0,1
7718-RXDGG,15,13-24 Months,68.6,Medium,1108.6,Month-to-month,High Risk,0,1,1,823.1999999999999,0.0,0
1025-FALIX,26,25-48 Months,69.05,Medium,1815.65,Month-to-month,High Risk,0,1,1,828.5999999999999,0.0,0
3451-VAWLI,35,25-48 Months,19.7,Low,730.4,Two year,Low Risk,0,0,0,236.39999999999998,0.0,0
3407-QGWLG,3,0-12 Months,20.05,Low,75.45,Month-to-month,High Risk,0,0,1,240.60000000000002,0.0,0
1842-EZJMK,50,49+ Months,103.7,Very High,5071.05,Month-to-month,High Risk,5,1,1,1244.4,1244.4,1
2347-WKKAE,42,25-48 Months,94.4,High,4014.6,Month-to-month,High Risk,4,1,1,1132.8000000000002,0.0,0
8735-DCXNF,10,0-12 Months,54.95,Medium,568.85,Month-to-month,High Risk,2,0,1,659.4000000000001,0.0,0
3214-IYUUQ,61,49+ Months,93.7,High,5860.7,One year,Moderate Risk,4,1,0,1124.4,0.0,0
1936-UAFEH,68,49+ Months,110.25,Very High,7279.35,Two year,Low Risk,6,1,0,1323.0,0.0,0
3587-PMCOY,10,0-12 Months,98.9,High,1064.95,One year,Moderate Risk,4,1,0,1186.8000000000002,0.0,0
8079-XRJRS,65,49+ Months,89.75,High,5769.6,One year,Moderate Risk,4,1,0,1077.0,1077.0,1
1027-LKKQQ,72,49+ Months,80.45,High,5886.85,Two year,Low Risk,5,0,0,965.4000000000001,0.0,0
7148-XZPHA,55,49+ Months,79.4,High,4238.45,Month-to-month,High Risk,2,1,1,952.8000000000001,0.0,0
8073-IJDCM,1,0-12 Months,20.3,Low,20.3,Month-to-month,High Risk,0,0,1,243.60000000000002,243.60000000000002,1
5309-TAIKL,7,0-12 Months,62.8,Medium,418.3,Month-to-month,High Risk,3,0,1,753.5999999999999,0.0,0
6856-RAURS,2,0-12 Months,74.9,High,136.05,Month-to-month,High Risk,1,1,1,898.8000000000001,0.0,0
8778-LMWTJ,9,0-12 Months,74.85,High,708.2,Month-to-month,High Risk,1,1,1,898.1999999999999,0.0,0
9717-IOAAF,27,25-48 Months,25.85,Low,788.55,Two year,Low Risk,1,0,0,310.20000000000005,0.0,0
8884-ADFVN,7,0-12 Months,101.95,Very High,700.85,Month-to-month,High Risk,4,1,1,1223.4,1223.4,1
2845-KDHVX,64,49+ Months,68.3,Medium,4378.8,Two year,Low Risk,4,0,0,819.5999999999999,0.0,0
0848-SOMKO,70,49+ Months,48.4,Medium,3442.8,Two year,Low Risk,4,0,0,580.8,0.0,0
2720-WGKHP,2,0-12 Months,94.0,High,181.7,Month-to-month,High Risk,3,1,1,1128.0,1128.0,1
6734-FQAJX,67,49+ Months,105.05,Very High,7171.7,Two year,Low Risk,5,1,0,1260.6,0.0,0
2869-ADAWR,45,25-48 Months,89.3,High,4016.85,Month-to-month,High Risk,3,1,1,1071.6,1071.6,1
1535-VTJOQ,24,13-24 Months,25.15,Low,553.0,Two year,Low Risk,1,0,0,301.79999999999995,0.0,0
6368-TZZDT,4,0-12 Months,19.5,Low,96.85,Two year,Low Risk,0,0,0,234.0,0.0,0
0943-ZQPXH,44,25-48 Months,92.95,High,4122.9,Month-to-month,High Risk,3,1,1,1115.4,0.0,0
1293-BSEUN,72,49+ Months,20.7,Low,1482.3,Two year,Low Risk,0,0,0,248.39999999999998,0.0,0
9894-EZEWG,1,0-12 Months,74.3,High,74.3,Month-to-month,High Risk,1,1,1,891.5999999999999,891.5999999999999,1
1302-TPUBN,66,49+ Months,19.35,Low,1240.8,Two year,Low Risk,0,0,0,232.20000000000002,0.0,0
7851-FLGGQ,1,0-12 Months,44.65,Medium,44.65,Month-to-month,High Risk,3,0,1,535.8,535.8,1
0637-UBJRP,13,13-24 Months,84.05,High,1095.3,Month-to-month,High Risk,2,1,1,1008.5999999999999,1008.5999999999999,1
0940-OUQEC,10,0-12 Months,80.7,High,788.8,Month-to-month,High Risk,2,1,1,968.4000000000001,968.4000000000001,1
2378-VTKDH,65,49+ Months,104.35,Very High,6578.55,Month-to-month,High Risk,5,1,1,1252.1999999999998,0.0,0
0927-CNGRH,1,0-12 Months,19.55,Low,19.55,Month-to-month,High Risk,0,0,1,234.60000000000002,0.0,0
8608-OZTLB,38,25-48 Months,74.05,High,2802.3,One year,Moderate Risk,5,0,0,888.5999999999999,0.0,0
2335-GSODA,23,13-24 Months,40.1,Medium,857.75,Two year,Low Risk,3,0,0,481.20000000000005,0.0,0
1952-DVVSW,10,0-12 Months,20.1,Low,184.4,One year,Moderate Risk,0,0,0,241.20000000000002,0.0,0
0702-PGIBZ,4,0-12 Months,101.7,Very High,364.55,Month-to-month,High Risk,4,1,1,1220.4,1220.4,1
6656-GULJQ,72,49+ Months,83.55,High,6093.3,Two year,Low Risk,6,0,0,1002.5999999999999,0.0,0
9853-JFZDU,35,25-48 Months,56.85,Medium,1861.1,Month-to-month,High Risk,2,0,1,682.2,0.0,0
1963-VAUKV,1,0-12 Months,20.4,Low,20.4,Month-to-month,High Risk,0,0,1,244.79999999999998,244.79999999999998,1
3777-XROBG,58,49+ Months,19.55,Low,1079.65,Two year,Low Risk,0,0,0,234.60000000000002,0.0,0
6994-FGRHH,70,49+ Months,106.15,Very High,7475.1,One year,Moderate Risk,5,1,0,1273.8000000000002,0.0,0
4000-VGMQP,38,25-48 Months,78.95,High,2862.55,One year,Moderate Risk,5,0,0,947.4000000000001,0.0,0
3999-WRNGR,60,49+ Months,49.75,Medium,3069.45,Month-to-month,High Risk,3,0,1,597.0,0.0,0
3466-RITXD,26,25-48 Months,92.4,High,2349.8,Month-to-month,High Risk,4,1,1,1108.8000000000002,0.0,0
2680-XKKNJ,8,0-12 Months,58.2,Medium,469.25,One year,Moderate Risk,3,0,0,698.4000000000001,0.0,0
3058-HJCUY,41,25-48 Months,102.6,Very High,4213.35,One year,Moderate Risk,5,1,0,1231.1999999999998,1231.1999999999998,1
2974-GGUXS,36,25-48 Months,91.95,High,3301.05,Month-to-month,High Risk,3,1,1,1103.4,0.0,0
7994-XIRTR,54,49+ Months,65.25,Medium,3529.95,One year,Moderate Risk,3,0,0,783.0,0.0,0
3259-FDWOY,71,49+ Months,106.0,Very High,7723.7,Two year,Low Risk,5,1,0,1272.0,1272.0,1
2101-RANCD,55,49+ Months,73.1,High,4144.9,Month-to-month,High Risk,1,1,1,877.1999999999999,0.0,0
7921-BEPCI,72,49+ Months,59.75,Medium,4265.0,Two year,Low Risk,3,0,0,717.0,0.0,0
0807-ZABDG,3,0-12 Months,55.1,Medium,154.65,Month-to-month,High Risk,2,0,1,661.2,661.2,1
8510-TMWYB,54,49+ Months,59.8,Medium,3246.45,Two year,Low Risk,3,0,0,717.5999999999999,0.0,0
3258-ZKPAI,72,49+ Months,116.6,Very High,8337.45,Two year,Low Risk,7,1,0,1399.1999999999998,0.0,0
1428-IEDPR,52,49+ Months,109.3,Very High,5731.4,Two year,Low Risk,6,1,0,1311.6,0.0,0
5298-GSTLM,60,49+ Months,101.4,Very High,6176.6,One year,Moderate Risk,4,1,0,1216.8000000000002,0.0,0
4450-YOOHP,39,25-48 Months,50.65,Medium,1905.4,Month-to-month,High Risk,3,0,1,607.8,0.0,0
6728-CZFEI,15,13-24 Months,56.15,Medium,931.9,One year,Moderate Risk,1,0,0,673.8,0.0,0
5748-RNCJT,69,49+ Months,106.5,Very High,7348.8,Two year,Low Risk,5,1,0,1278.0,1278.0,1
3653-NCRDJ,43,25-48 Months,19.2,Low,776.25,One year,Moderate Risk,0,0,0,230.39999999999998,0.0,0
6121-TNHBO,63,49+ Months,83.0,High,5243.05,One year,Moderate Risk,6,0,0,996.0,0.0,0
5119-NZPTV,2,0-12 Months,70.1,High,141.65,Month-to-month,High Risk,0,1,1,841.1999999999999,0.0,0
6519-ZHPXP,72,49+ Months,108.3,Very High,7679.65,Two year,Low Risk,6,1,0,1299.6,0.0,0
7739-LAXOG,32,25-48 Months,91.05,High,2954.5,Month-to-month,High Risk,3,1,1,1092.6,1092.6,1
3472-QPRCH,40,25-48 Months,25.25,Low,1006.9,Two year,Low Risk,1,0,0,303.0,0.0,0
8224-UAXBZ,58,49+ Months,45.35,Medium,2540.1,One year,Moderate Risk,3,0,0,544.2,0.0,0
9610-WCESF,67,49+ Months,43.9,Medium,3097.2,Two year,Low Risk,3,0,0,526.8,0.0,0
9776-CLUJA,51,49+ Months,77.5,High,3807.35,Month-to-month,High Risk,2,1,1,930.0,930.0,1
2486-WYVVE,31,25-48 Months,79.3,High,2484.0,One year,Moderate Risk,5,0,0,951.5999999999999,0.0,0
3865-ZYKAD,69,49+ Months,84.9,High,5785.65,Month-to-month,High Risk,3,1,1,1018.8000000000001,0.0,0
1422-DGUBX,32,25-48 Months,79.25,High,2619.15,One year,Moderate Risk,2,1,0,951.0,0.0,0
2999-AANRQ,21,13-24 Months,71.05,High,1524.85,Two year,Low Risk,4,0,0,852.5999999999999,0.0,0
8668-KNZTI,52,49+ Months,53.75,Medium,2790.65,One year,Moderate Risk,2,0,0,645.0,0.0,0
0480-KYJVA,72,49+ Months,24.25,Low,1784.5,Two year,Low Risk,1,0,0,291.0,0.0,0
6034-ZRYCV,72,49+ Months,54.2,Medium,3937.45,Two year,Low Risk,4,0,0,650.4000000000001,650.4000000000001,1
9746-YKGXB,52,49+ Months,44.25,Medium,2276.1,One year,Moderate Risk,3,0,0,531.0,0.0,0
3926-YZVVX,41,25-48 Months,50.05,Medium,2029.05,One year,Moderate Risk,1,0,0,600.5999999999999,0.0,0
6000-UKLWI,41,25-48 Months,20.15,Low,802.35,Two year,Low Risk,0,0,0,241.79999999999998,0.0,0
2079-FBMZK,6,0-12 Months,69.25,Medium,418.4,Month-to-month,High Risk,0,1,1,831.0,831.0,1
6332-FBZRI,67,49+ Months,69.35,Medium,4653.25,One year,Moderate Risk,5,0,0,832.1999999999999,0.0,0
2096-XOTMO,16,13-24 Months,19.35,Low,275.9,Month-to-month,High Risk,0,0,1,232.20000000000002,0.0,0
3266-FTKHB,17,13-24 Months,19.15,Low,343.45,Two year,Low Risk,0,0,0,229.79999999999998,0.0,0
8221-EQDGL,35,25-48 Months,61.0,Medium,2130.45,Month-to-month,High Risk,3,0,1,732.0,0.0,0
2346-LOCWC,58,49+ Months,20.5,Low,1191.4,Two year,Low Risk,0,0,0,246.0,0.0,0
6608-QQLVK,1,0-12 Months,50.5,Medium,50.5,Month-to-month,High Risk,1,0,1,606.0,606.0,1
0298-XACET,52,49+ Months,50.2,Medium,2554.0,Two year,Low Risk,4,0,0,602.4000000000001,0.0,0
7560-QJAVJ,70,49+ Months,79.6,High,5589.45,Two year,Low Risk,5,0,0,955.1999999999999,0.0,0
2995-YWTCD,19,13-24 Months,24.9,Low,467.7,Two year,Low Risk,1,0,0,298.79999999999995,0.0,0
3551-HUAZH,1,0-12 Months,74.4,High,74.4,Month-to-month,High Risk,1,1,1,892.8000000000001,892.8000000000001,1
9137-UIYPG,35,25-48 Months,106.9,Very High,3756.45,Month-to-month,High Risk,5,1,1,1282.8000000000002,0.0,0
2809-ZMYOQ,32,25-48 Months,101.35,Very High,3334.9,Month-to-month,High Risk,4,1,1,1216.1999999999998,0.0,0
5084-OOVCJ,17,13-24 Months,55.35,Medium,920.5,Month-to-month,High Risk,2,0,1,664.2,0.0,0
0254-WWRKD,67,49+ Months,50.55,Medium,3431.75,One year,Moderate Risk,1,0,0,606.5999999999999,0.0,0
7727-SHVZV,9,0-12 Months,19.5,Low,150.35,Month-to-month,High Risk,0,0,1,234.0,0.0,0
6302-JGYRJ,31,25-48 Months,79.45,High,2587.7,One year,Moderate Risk,5,0,0,953.4000000000001,953.4000000000001,1
5339-PXDVH,4,0-12 Months,90.65,High,367.95,Month-to-month,High Risk,3,1,1,1087.8000000000002,0.0,0
2205-LPVGL,58,49+ Months,89.85,High,5125.75,One year,Moderate Risk,4,1,0,1078.1999999999998,0.0,0
8782-NUUOL,60,49+ Months,79.0,High,4801.1,One year,Moderate Risk,5,0,0,948.0,0.0,0
3685-YLCMQ,58,49+ Months,104.65,Very High,6219.6,One year,Moderate Risk,5,1,0,1255.8000000000002,1255.8000000000002,1
7601-WFVZV,1,0-12 Months,19.55,Low,19.55,Month-to-month,High Risk,0,0,1,234.60000000000002,0.0,0
4609-KNNWG,27,25-48 Months,19.9,Low,550.1,Two year,Low Risk,0,0,0,238.79999999999998,0.0,0
4868-AADLV,66,49+ Months,116.25,Very High,7862.25,One year,Moderate Risk,7,1,0,1395.0,0.0,0
9529-OFXHY,15,13-24 Months,87.75,High,1242.2,Month-to-month,High Risk,3,1,1,1053.0,0.0,0
8634-MPHTR,47,25-48 Months,100.05,Very High,4871.05,Month-to-month,High Risk,4,1,1,1200.6,1200.6,1
2669-QVCRG,41,25-48 Months,81.3,High,3190.65,Month-to-month,High Risk,2,1,1,975.5999999999999,0.0,0
2478-EEWWM,59,49+ Months,44.3,Medium,2666.75,Month-to-month,High Risk,2,0,1,531.5999999999999,0.0,0
9174-IHETN,50,49+ Months,70.35,High,3533.6,Two year,Low Risk,0,1,0,844.1999999999999,0.0,0
2233-TXSIU,17,13-24 Months,44.45,Medium,792.15,One year,Moderate Risk,3,0,0,533.4000000000001,0.0,0
9644-UMGQA,6,0-12 Months,49.15,Medium,295.65,Month-to-month,High Risk,1,0,1,589.8,0.0,0
3256-EZDBI,51,49+ Months,29.45,Low,1459.35,Month-to-month,High Risk,1,0,1,353.4,0.0,0
8761-NSOBC,44,25-48 Months,100.55,Very High,4398.15,Month-to-month,High Risk,4,1,1,1206.6,1206.6,1
0419-YAAPX,49,49+ Months,85.3,High,4297.95,Month-to-month,High Risk,2,1,1,1023.5999999999999,0.0,0
8413-VONUO,2,0-12 Months,95.65,High,167.3,Month-to-month,High Risk,3,1,1,1147.8000000000002,1147.8000000000002,1
0872-CASZJ,59,49+ Months,69.1,Medium,4096.9,One year,Moderate Risk,4,0,0,829.1999999999999,0.0,0
4726-DLWQN,50,49+ Months,70.35,High,3454.6,Month-to-month,High Risk,4,0,1,844.1999999999999,0.0,0
8164-OCKUJ,59,49+ Months,20.6,Low,1286.0,Two year,Low Risk,0,0,0,247.20000000000002,0.0,0
3094-JOJAI,18,13-24 Months,74.15,High,1387.0,Month-to-month,High Risk,1,1,1,889.8000000000001,0.0,0
9494-MRNYX,10,0-12 Months,75.05,High,786.3,Month-to-month,High Risk,1,1,1,900.5999999999999,0.0,0
2599-CZABP,14,13-24 Months,44.6,Medium,641.25,One year,Moderate Risk,0,0,0,535.2,0.0,0
7945-PRBVF,35,25-48 Months,21.45,Low,705.45,Two year,Low Risk,0,0,0,257.4,0.0,0
4544-RXFMG,8,0-12 Months,43.45,Medium,345.5,One year,Moderate Risk,0,0,0,521.4000000000001,0.0,0
0859-YGKFW,18,13-24 Months,20.05,Low,345.9,One year,Moderate Risk,0,0,0,240.60000000000002,0.0,0
1150-FTQGN,60,49+ Months,94.15,High,5811.8,One year,Moderate Risk,4,1,0,1129.8000000000002,0.0,0
9223-UCPVT,1,0-12 Months,94.4,High,94.4,Month-to-month,High Risk,3,1,1,1132.8000000000002,1132.8000000000002,1
7196-LIWRH,6,0-12 Months,19.55,Low,124.45,Two year,Low Risk,0,0,0,234.60000000000002,0.0,0
5448-VWNAM,19,13-24 Months,75.9,High,1375.6,Month-to-month,High Risk,5,0,1,910.8000000000001,0.0,0
1177-XZBJL,53,49+ Months,64.15,Medium,3491.55,One year,Moderate Risk,4,0,0,769.8000000000001,0.0,0
3518-FSTWG,72,49+ Months,109.55,Very High,7920.7,Two year,Low Risk,6,1,0,1314.6,0.0,0
9330-VOFSZ,60,49+ Months,110.8,Very High,6640.7,Two year,Low Risk,6,1,0,1329.6,0.0,0
4351-QLCSU,1,0-12 Months,55.0,Medium,55.0,Month-to-month,High Risk,1,0,1,660.0,660.0,1
0939-EREMR,13,13-24 Months,53.45,Medium,718.1,Month-to-month,High Risk,2,0,1,641.4000000000001,0.0,0
9389-ACWBI,5,0-12 Months,69.95,Medium,320.4,Month-to-month,High Risk,0,1,1,839.4000000000001,0.0,0
5419-JPRRN,1,0-12 Months,101.45,Very High,101.45,Month-to-month,High Risk,4,1,1,1217.4,1217.4,1
3644-QXEHN,13,13-24 Months,97.0,High,1334.45,Month-to-month,High Risk,3,1,1,1164.0,0.0,0
2911-IJORQ,37,25-48 Months,90.6,High,3358.65,One year,Moderate Risk,7,0,0,1087.1999999999998,0.0,0
5921-NGYRH,64,49+ Months,73.55,High,4764.0,Month-to-month,High Risk,1,1,1,882.5999999999999,0.0,0
2100-BDNSN,5,0-12 Months,67.95,Medium,350.3,Month-to-month,High Risk,4,0,1,815.4000000000001,815.4000000000001,1
5998-DZLYR,61,49+ Months,94.35,High,5703.0,Two year,Low Risk,4,1,0,1132.1999999999998,0.0,0
0488-GSLFR,1,0-12 Months,69.5,Medium,69.5,Month-to-month,High Risk,0,1,1,834.0,834.0,1
9318-NKNFC,1,0-12 Months,18.85,Low,18.85,Month-to-month,High Risk,0,0,1,226.20000000000002,226.20000000000002,1
3985-HOYPM,26,25-48 Months,19.4,Low,525.55,One year,Moderate Risk,0,0,0,232.79999999999998,0.0,0
9728-FTTVZ,1,0-12 Months,69.2,Medium,69.2,Month-to-month,High Risk,0,1,1,830.4000000000001,830.4000000000001,1
9548-LERKT,24,13-24 Months,19.75,Low,483.15,Two year,Low Risk,0,0,0,237.0,0.0,0
6576-FBXOJ,17,13-24 Months,54.6,Medium,934.8,One year,Moderate Risk,4,0,0,655.2,0.0,0
4310-KEDTB,26,25-48 Months,29.8,Low,786.5,Month-to-month,High Risk,1,0,1,357.6,0.0,0
7254-IQWOZ,1,0-12 Months,69.65,Medium,69.65,Month-to-month,High Risk,0,1,1,835.8000000000001,835.8000000000001,1
2474-BRUCM,40,25-48 Months,101.85,Very High,4086.3,Month-to-month,High Risk,4,1,1,1222.1999999999998,1222.1999999999998,1
4062-HBMOS,52,49+ Months,103.05,Very High,5364.8,Month-to-month,High Risk,5,1,1,1236.6,0.0,0
0742-NXBGR,1,0-12 Months,82.3,High,82.3,Month-to-month,High Risk,2,1,1,987.5999999999999,987.5999999999999,1
2676-ISHSF,1,0-12 Months,20.3,Low,20.3,Month-to-month,High Risk,0,0,1,243.60000000000002,0.0,0
9236-NDUCW,21,13-24 Months,35.1,Medium,770.4,Two year,Low Risk,2,0,0,421.20000000000005,0.0,0
4753-PADAS,67,49+ Months,105.7,Very High,6816.95,One year,Moderate Risk,5,1,0,1268.4,0.0,0
6103-QCKFX,44,25-48 Months,56.25,Medium,2419.55,Month-to-month,High Risk,2,0,1,675.0,0.0,0
7781-EWARA,70,49+ Months,60.35,Medium,4138.7,One year,Moderate Risk,5,0,0,724.2,0.0,0
6110-OHIHY,3,0-12 Months,79.25,High,267.6,Month-to-month,High Risk,1,1,1,951.0,951.0,1
7018-FPXHH,56,49+ Months,59.8,Medium,3457.45,Two year,Low Risk,3,0,0,717.5999999999999,0.0,0
5889-LFOLL,13,13-24 Months,84.6,High,1115.2,Month-to-month,High Risk,2,1,1,1015.1999999999999,1015.1999999999999,1
5708-EVONK,58,49+ Months,93.4,High,5435.6,Month-to-month,High Risk,4,1,1,1120.8000000000002,1120.8000000000002,1
8708-XPXHZ,42,25-48 Months,94.2,High,4186.3,Month-to-month,High Risk,3,1,1,1130.4,1130.4,1
0616-ATFGB,1,0-12 Months,25.05,Low,25.05,Month-to-month,High Risk,0,0,1,300.6,300.6,1
0572-ZJKLT,46,25-48 Months,99.65,High,4630.2,Two year,Low Risk,5,1,0,1195.8000000000002,0.0,0
5135-RDDQL,63,49+ Months,50.65,Medium,3221.25,Two year,Low Risk,1,0,0,607.8,0.0,0
1353-LJWEM,11,0-12 Months,60.9,Medium,688.5,Month-to-month,High Risk,3,0,1,730.8,0.0,0
1794-SWWKL,15,13-24 Months,59.65,Medium,867.1,Month-to-month,High Risk,3,0,1,715.8,0.0,0
6166-YIPFO,72,49+ Months,64.7,Medium,4746.05,Two year,Low Risk,6,0,0,776.4000000000001,0.0,0
7016-BPGEU,29,25-48 Months,25.1,Low,712.85,Month-to-month,High Risk,0,0,1,301.20000000000005,301.20000000000005,1
6876-ADESB,1,0-12 Months,48.95,Medium,48.95,Month-to-month,High Risk,1,0,1,587.4000000000001,587.4000000000001,1
9332-GYWLO,6,0-12 Months,54.85,Medium,355.1,Month-to-month,High Risk,1,0,1,658.2,0.0,0
1963-SVUCV,1,0-12 Months,45.3,Medium,45.3,Month-to-month,High Risk,0,0,1,543.5999999999999,543.5999999999999,1
4184-VODJZ,63,49+ Months,91.35,High,5764.7,One year,Moderate Risk,3,1,0,1096.1999999999998,0.0,0
0220-EBGCE,2,0-12 Months,85.85,High,167.3,Month-to-month,High Risk,2,1,1,1030.1999999999998,1030.1999999999998,1
1092-WPIVQ,18,13-24 Months,25.1,Low,428.45,Two year,Low Risk,1,0,0,301.20000000000005,0.0,0
7233-IOQNP,43,25-48 Months,34.0,Low,1505.35,Month-to-month,High Risk,2,0,1,408.0,0.0,0
2834-JKOOW,15,13-24 Months,45.9,Medium,693.45,One year,Moderate Risk,4,0,0,550.8,0.0,0
2754-VDLTR,10,0-12 Months,95.2,High,930.4,Month-to-month,High Risk,3,1,1,1142.4,1142.4,1
2400-FEQME,55,49+ Months,20.5,Low,1177.95,Two year,Low Risk,0,0,0,246.0,0.0,0
3190-XFANI,49,49+ Months,100.6,Very High,5069.65,One year,Moderate Risk,4,1,0,1207.1999999999998,1207.1999999999998,1
7551-DACSP,6,0-12 Months,55.3,Medium,324.25,Month-to-month,High Risk,2,0,1,663.5999999999999,663.5999999999999,1
4957-SREEC,70,49+ Months,20.35,Low,1458.1,Two year,Low Risk,0,0,0,244.20000000000002,0.0,0
7235-NXZCP,2,0-12 Months,74.85,High,156.4,Month-to-month,High Risk,1,1,1,898.1999999999999,898.1999999999999,1
0230-UBYPQ,63,49+ Months,36.1,Medium,2298.9,One year,Moderate Risk,2,0,0,433.20000000000005,0.0,0
4923-ADWXJ,25,25-48 Months,65.8,Medium,1679.65,Month-to-month,High Risk,3,0,1,789.5999999999999,0.0,0
1763-KUAAW,18,13-24 Months,20.35,Low,369.6,One year,Moderate Risk,0,0,0,244.20000000000002,0.0,0
1104-TNLZA,28,25-48 Months,105.8,Very High,2998.0,Month-to-month,High Risk,5,1,1,1269.6,0.0,0
5195-KPUNQ,53,49+ Months,96.75,High,5206.55,One year,Moderate Risk,4,1,0,1161.0,0.0,0
0520-FDVVT,35,25-48 Months,102.35,Very High,3626.1,One year,Moderate Risk,4,1,0,1228.1999999999998,1228.1999999999998,1
3439-GVUSX,1,0-12 Months,24.4,Low,24.4,Month-to-month,High Risk,0,0,1,292.79999999999995,0.0,0
1444-VVSGW,70,49+ Months,115.65,Very High,7968.85,One year,Moderate Risk,7,1,0,1387.8000000000002,1387.8000000000002,1
5712-PTIWW,2,0-12 Months,79.85,High,152.45,Month-to-month,High Risk,2,1,1,958.1999999999999,958.1999999999999,1
5949-HGVJL,26,25-48 Months,73.05,High,1959.5,Month-to-month,High Risk,4,0,1,876.5999999999999,0.0,0
5203-XEHAX,34,25-48 Months,64.35,Medium,2053.05,One year,Moderate Risk,3,0,0,772.1999999999999,0.0,0
