customerID,Contract,tenure,MonthlyCharges,estimated_annual_revenue,predicted_churn_probability,predicted_risk_band,predicted_revenue_at_risk,retention_priority_score,priority_tier,customer_value_band,recommended_offer_type,retention_action
2897-DOVND,Month-to-month,2,69.8,837.5999999999999,0.5786348913527165,High,484.66,484.66,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
3096-IZETN,Month-to-month,12,78.1,937.2,0.5170070090660661,High,484.54,484.54,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
1251-STYSZ,Month-to-month,4,80.25,963.0,0.5031013523125083,High,484.49,484.49,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
5028-GZLDO,Month-to-month,2,70.7,848.4000000000001,0.5701618624657537,High,483.73,483.73,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
2568-BRGYX,Month-to-month,4,70.2,842.4000000000001,0.5737181523562911,High,483.3,483.3,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
3317-VLGQT,Month-to-month,14,78.1,937.2,0.5146167851168152,High,482.3,482.3,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
4983-CCWMC,Month-to-month,3,69.6,835.1999999999999,0.5768144862892096,High,481.76,481.76,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
2694-CIUMO,Month-to-month,12,79.55,954.6,0.5043107565666862,High,481.42,481.42,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
2696-NARTR,Month-to-month,11,73.85,886.1999999999999,0.5430649658596962,High,481.26,481.26,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
4482-EWFMI,Month-to-month,2,69.7,836.4000000000001,0.5753440715285455,High,481.22,481.22,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
3312-ZWLGF,Month-to-month,29,79.3,951.6,0.5052374455717561,High,480.78,480.78,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
0388-EOPEX,Month-to-month,2,74.4,892.8000000000001,0.5380724577589265,High,480.39,480.39,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
5485-WUYWF,Month-to-month,2,66.4,796.8000000000001,0.6025329524615659,High,480.1,480.1,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
2956-GGUCQ,Month-to-month,24,78.85,946.2,0.5064626585372857,High,479.21,479.21,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
5908-QMGOE,Month-to-month,15,74.2,890.4000000000001,0.5381761689984402,High,479.19,479.19,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
5976-JCJRH,Month-to-month,10,70.3,843.5999999999999,0.5679383425819592,High,479.11,479.11,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
2080-GKCWQ,Month-to-month,2,74.95,899.4000000000001,0.5314240152165284,High,477.96,477.96,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
7044-YAACC,Month-to-month,4,70.2,842.4000000000001,0.5652756790921166,High,476.19,476.19,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
2424-WVHPL,Month-to-month,1,74.7,896.4000000000001,0.5301741512245788,High,475.25,475.25,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
2325-NBPZG,Month-to-month,3,74.55,894.5999999999999,0.5310564804798822,High,475.08,475.08,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
4029-HPFVY,Month-to-month,3,70.3,843.5999999999999,0.5626974037398097,High,474.69,474.69,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
2058-DCJBE,Month-to-month,5,69.75,837.0,0.5669997723165627,High,474.58,474.58,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
0508-OOLTO,Month-to-month,2,71.65,859.8000000000001,0.5500068620041874,High,472.9,472.9,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
3750-CKVKH,Month-to-month,2,67.75,813.0,0.5813082943514946,High,472.6,472.6,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
8992-JQYUN,Month-to-month,1,50.35,604.2,0.7816507245913721,Critical,472.27,472.27,P2,Medium Value,Contract conversion incentive,High-touch onboarding recovery and service review
9494-MRNYX,Month-to-month,10,75.05,900.5999999999999,0.5242670870258929,High,472.15,472.15,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
0927-LCSMG,Month-to-month,7,74.65,895.8000000000001,0.5269325036427414,High,472.03,472.03,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
0581-BXBUB,Month-to-month,4,72.75,873.0,0.5400425463844546,High,471.46,471.46,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
4013-UBXWQ,Month-to-month,7,74.65,895.8000000000001,0.5261675768623578,High,471.34,471.34,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
3999-QGRJH,Month-to-month,8,69.7,836.4000000000001,0.5627798149006675,High,470.71,470.71,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
2468-SJFLM,Month-to-month,1,74.3,891.5999999999999,0.5277326921815497,High,470.53,470.53,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
3420-ZDBMA,Month-to-month,5,71.45,857.4000000000001,0.5472510014453562,High,469.21,469.21,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
6379-RXJRQ,Month-to-month,10,70.1,841.1999999999999,0.5553375360088224,High,467.15,467.15,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
8778-LMWTJ,Month-to-month,9,74.85,898.1999999999999,0.519769202829675,High,466.86,466.86,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
7321-VGNKU,Month-to-month,2,70.35,844.1999999999999,0.552752247828098,High,466.63,466.63,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
2398-YPMUR,Month-to-month,13,70.15,841.8000000000001,0.5541790541561331,High,466.51,466.51,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
3496-LFSZU,Month-to-month,4,70.5,846.0,0.5502365567381875,High,465.5,465.5,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
0196-JTUQI,Month-to-month,9,75.2,902.4,0.5152526534632169,High,464.96,464.96,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
8687-BAFGU,Month-to-month,1,74.0,888.0,0.5227111632394756,High,464.17,464.17,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
6047-YHPVI,Month-to-month,5,69.7,836.4000000000001,0.5533163310808797,High,462.79,462.79,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
9540-JYROE,Month-to-month,8,70.1,841.1999999999999,0.5491776164191302,High,461.97,461.97,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
5119-NZPTV,Month-to-month,2,70.1,841.1999999999999,0.5468039551048165,High,459.97,459.97,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
3398-ZOUAA,Month-to-month,21,69.1,829.1999999999999,0.5507884095197304,High,456.71,456.71,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
4450-DLLMH,Month-to-month,2,71.3,855.5999999999999,0.5335165109887027,High,456.48,456.48,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
2079-FBMZK,Month-to-month,6,69.25,831.0,0.5481455335431894,High,455.51,455.51,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
1866-OBPNR,Month-to-month,1,74.6,895.1999999999999,0.506283895775306,High,453.23,453.23,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
5879-SESNB,Month-to-month,11,75.25,903.0,0.5007742257874661,High,452.2,452.2,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
6339-YPSAH,Month-to-month,9,73.8,885.5999999999999,0.5101493577200202,High,451.79,451.79,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
7730-IUTDZ,Month-to-month,43,75.2,902.4,0.5002870030868881,High,451.46,451.46,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
4854-CIDCF,Month-to-month,3,73.85,886.1999999999999,0.508571342935456,High,450.7,450.7,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
4480-QQRHC,Month-to-month,8,74.05,888.5999999999999,0.5057485175653499,High,449.41,449.41,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
2482-CZGBB,Month-to-month,10,70.0,840.0,0.5345745879718392,High,449.04,449.04,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
1016-DJTSV,Month-to-month,8,69.7,836.4000000000001,0.5360448874530755,High,448.35,448.35,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
6017-PPLPX,Month-to-month,20,70.45,845.4000000000001,0.5288799575459278,High,447.12,447.12,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
2905-KFQUV,Month-to-month,2,70.4,844.8000000000001,0.5289453751034598,High,446.85,446.85,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
8270-RKSAP,Month-to-month,9,70.5,846.0,0.5271514110452158,High,445.97,445.97,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
9799-CAYJJ,Month-to-month,2,69.3,831.5999999999999,0.5361360150255711,High,445.85,445.85,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
5108-ADXWO,Month-to-month,11,73.5,882.0,0.5010138573569093,High,441.89,441.89,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
2884-GBPFB,Month-to-month,35,70.3,843.5999999999999,0.5233351022847081,High,441.49,441.49,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
9576-ANLXO,Month-to-month,3,69.55,834.5999999999999,0.5282618399617891,High,440.89,440.89,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
3627-FCRDW,Month-to-month,9,71.0,852.0,0.5154066518100862,High,439.13,439.13,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
7245-NIIWQ,Month-to-month,3,69.85,838.1999999999999,0.523650714725963,High,438.92,438.92,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
4704-ERYFC,Month-to-month,22,69.25,831.0,0.5252385381759014,High,436.47,436.47,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
5600-KTXFM,Month-to-month,2,69.95,839.4000000000001,0.5185407089596391,High,435.26,435.26,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
7206-PQBBZ,Month-to-month,11,70.2,842.4000000000001,0.513265615382181,High,432.37,432.37,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
3799-ISUZQ,Month-to-month,7,69.95,839.4000000000001,0.5142500962260849,High,431.66,431.66,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
9824-BEMCV,Month-to-month,17,69.0,828.0,0.520543425804983,High,431.01,431.01,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
6705-LXORM,Month-to-month,5,70.05,840.5999999999999,0.5124268336207377,High,430.75,430.75,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
3884-HCSWG,Month-to-month,17,70.0,840.0,0.5111028790254454,High,429.33,429.33,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
6715-OFDBP,Month-to-month,5,70.05,840.5999999999999,0.5083430935623315,High,427.31,427.31,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
5027-QPKTE,Month-to-month,7,69.35,832.1999999999999,0.5132736383124824,High,427.15,427.15,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
0958-YHXGP,Month-to-month,7,69.9,838.8000000000001,0.5056969053423921,High,424.18,424.18,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
2575-GFSOE,Month-to-month,7,69.0,828.0,0.5112272988239008,High,423.3,423.3,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
7326-RIGQZ,Month-to-month,6,69.8,837.5999999999999,0.5035807714338595,High,421.8,421.8,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
3583-EKAPL,Month-to-month,1,55.0,660.0,0.636963798047225,High,420.4,420.4,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
0330-IVZHA,Month-to-month,5,69.95,839.4000000000001,0.5004501336664854,High,420.08,420.08,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
4291-SHSBH,Month-to-month,7,69.55,834.5999999999999,0.5018035044371644,High,418.81,418.81,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
4201-JMNGR,Month-to-month,1,55.8,669.5999999999999,0.6211261196940604,High,415.91,415.91,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
5501-TVMGM,Month-to-month,1,55.25,663.0,0.6245111917902395,High,414.05,414.05,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
5673-FSSMF,Month-to-month,1,60.15,721.8,0.565829283265319,High,408.42,408.42,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
5909-ECHUI,Month-to-month,1,56.25,675.0,0.5957887297219706,High,402.16,402.16,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
5047-LHVLY,Month-to-month,1,50.15,601.8,0.6605879119005161,High,397.54,397.54,P3,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
7580-UGXNC,Month-to-month,2,54.85,658.2,0.5972749492463307,High,393.13,393.13,P3,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
3329-WDIOK,Month-to-month,3,50.6,607.2,0.6428214177510813,High,390.32,390.32,P3,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
3063-QFSZL,Month-to-month,1,55.4,664.8,0.5856172879305689,High,389.32,389.32,P3,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
4351-QLCSU,Month-to-month,1,55.0,660.0,0.5861412445973113,High,386.85,386.85,P3,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
4074-SJFFA,Month-to-month,1,54.75,657.0,0.5880117860089019,High,386.32,386.32,P3,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
6608-QQLVK,Month-to-month,1,50.5,606.0,0.6374250559849469,High,386.28,386.28,P3,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
9058-CBREO,Month-to-month,1,50.55,606.5999999999999,0.6364250821986581,High,386.06,386.06,P3,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
8903-XEBGX,Month-to-month,2,55.3,663.5999999999999,0.5764996645863967,High,382.57,382.57,P3,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
2386-LAHRK,Month-to-month,1,53.5,642.0,0.5956873489287626,High,382.43,382.43,P3,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
4929-BSTRX,Month-to-month,1,53.55,642.5999999999999,0.5916064347425944,High,380.17,380.17,P3,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
9822-OAOVB,Month-to-month,1,55.45,665.4000000000001,0.5682903102778251,High,378.14,378.14,P3,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
2232-DMLXU,Month-to-month,1,55.2,662.4000000000001,0.5675498656459927,High,375.95,375.95,P3,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
0674-EYYZV,Month-to-month,1,54.65,655.8,0.5612499912940714,High,368.07,368.07,P3,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
