customerID,Contract,tenure,MonthlyCharges,estimated_annual_revenue,predicted_churn_probability,predicted_risk_band,predicted_revenue_at_risk,retention_priority_score,priority_tier,customer_value_band,recommended_offer_type,retention_action
4707-MAXGU,Two year,72,25.85,310.20000000000005,0.0047803757768624,Low,1.48,1.48,P4,Standard Value,No immediate offer,Monitor only
2710-WYVXG,Two year,3,71.1,853.1999999999999,0.0626625164257739,Low,53.46,53.46,P4,Medium Value,No immediate offer,Monitor only
3005-NFMTA,Month-to-month,55,98.8,1185.6,0.509300798361902,High,603.83,603.83,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
6300-BWMJX,Month-to-month,59,93.35,1120.1999999999998,0.2340996087126824,Low,262.24,262.24,P3,High Value,No immediate offer,Monitor only
8784-CGILN,Month-to-month,18,99.85,1198.1999999999998,0.5683432879761353,High,680.99,680.99,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
5389-FFVKB,Month-to-month,32,80.3,963.6,0.4483704425575537,Moderate,432.05,432.05,P2,Medium Value,Customer education / support touchpoint,Monitor and enroll in nurture retention journey
7009-LGECI,Month-to-month,4,50.55,606.5999999999999,0.2897663635303314,Moderate,175.77,175.77,P3,Medium Value,Customer education / support touchpoint,Send onboarding reinforcement and support check-in
8444-WRIDW,Month-to-month,66,80.45,965.4,0.296105654000893,Moderate,285.86,285.86,P3,Medium Value,Customer education / support touchpoint,Monitor and enroll in nurture retention journey
5022-KVDQT,Month-to-month,27,81.3,975.6,0.4352986625318989,Moderate,424.68,424.68,P2,Medium Value,Customer education / support touchpoint,Monitor and enroll in nurture retention journey
7976-CICYS,Month-to-month,4,20.7,248.4,0.108493334376009,Low,26.95,26.95,P4,Standard Value,No immediate offer,Monitor only
1036-GUDCL,Month-to-month,60,79.05,948.6,0.0687091736690506,Low,65.18,65.18,P4,Medium Value,No immediate offer,Monitor only
2005-DWQZJ,Two year,8,19.05,228.6,0.011571499666002,Low,2.65,2.65,P4,Standard Value,No immediate offer,Monitor only
8148-WOCMK,Two year,8,19.6,235.2,0.0147323349508141,Low,3.47,3.47,P4,Standard Value,No immediate offer,Monitor only
7815-PDTHL,Two year,35,20.2,242.4,0.0035561200758711,Low,0.86,0.86,P4,Standard Value,No immediate offer,Monitor only
9451-LPGOO,Month-to-month,7,86.8,1041.6,0.7718454883969382,Critical,803.95,803.95,P1,High Value,Contract conversion incentive,Immediate retention outreach with contract conversion incentive
9173-IVZVP,Two year,53,20.9,250.8,0.0079536407261919,Low,1.99,1.99,P4,Standard Value,No immediate offer,Monitor only
9129-UXERG,Month-to-month,18,103.6,1243.1999999999998,0.4355224501041068,Moderate,541.44,541.44,P2,High Value,Customer education / support touchpoint,Monitor and enroll in nurture retention journey
3635-JBPSG,Two year,15,38.8,465.6,0.0780502155154243,Low,36.34,36.34,P4,Standard Value,No immediate offer,Monitor only
7964-ZRKKG,One year,67,88.4,1060.8000000000002,0.0949671358084216,Low,100.74,100.74,P4,High Value,No immediate offer,Monitor only
5868-YWPDW,Month-to-month,6,84.2,1010.4,0.7057251378712627,High,713.06,713.06,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
6229-LSCKB,Month-to-month,6,79.7,956.4,0.7005173294906435,High,669.97,669.97,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
2025-JKFWI,Month-to-month,13,99.0,1188.0,0.6277869378667029,High,745.81,745.81,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
4078-SAYYN,Month-to-month,11,100.75,1209.0,0.8356704686368246,Critical,1010.33,1010.33,P1,High Value,Contract conversion incentive,Immediate retention outreach with contract conversion incentive
1724-IQWNM,Month-to-month,1,19.3,231.6,0.3263488525581853,Moderate,75.58,75.58,P4,Standard Value,Customer education / support touchpoint,Send onboarding reinforcement and support check-in
8217-QYOHV,Month-to-month,5,55.75,669.0,0.2189539619776999,Low,146.48,146.48,P4,Medium Value,No immediate offer,Monitor only
5546-QUERU,One year,13,19.95,239.4,0.0122698799411108,Low,2.94,2.94,P4,Standard Value,No immediate offer,Monitor only
9940-HPQPG,Month-to-month,9,91.75,1101.0,0.6363736504935903,High,700.65,700.65,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
6897-UUBNU,Month-to-month,29,89.65,1075.8000000000002,0.2441652163168029,Low,262.67,262.67,P3,High Value,No immediate offer,Monitor only
6127-IYJOZ,Month-to-month,1,45.85,550.2,0.5887450916400133,High,323.93,323.93,P3,Standard Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
6618-RYATB,Month-to-month,1,79.55,954.6,0.8370472506204575,Critical,799.05,799.05,P1,Medium Value,Contract conversion incentive,High-touch onboarding recovery and service review
8930-XOTDP,Month-to-month,18,55.95,671.4000000000001,0.2252806682299961,Low,151.25,151.25,P3,Medium Value,No immediate offer,Monitor only
5916-QEWPT,Month-to-month,2,69.0,828.0,0.365583599770348,Moderate,302.7,302.7,P3,Medium Value,Customer education / support touchpoint,Send onboarding reinforcement and support check-in
5060-TQUQN,Month-to-month,30,83.55,1002.6,0.2941672086388537,Moderate,294.93,294.93,P3,High Value,Customer education / support touchpoint,Monitor and enroll in nurture retention journey
0531-XBKMM,Two year,66,65.7,788.4000000000001,0.0105575218424478,Low,8.32,8.32,P4,Medium Value,No immediate offer,Monitor only
8465-SBRXP,Two year,38,94.9,1138.8000000000002,0.0600145757587515,Low,68.34,68.34,P4,High Value,No immediate offer,Monitor only
2408-PSJVE,Month-to-month,44,61.9,742.8,0.0934895669396169,Low,69.44,69.44,P4,Medium Value,No immediate offer,Monitor only
9079-YEXQJ,Month-to-month,54,111.1,1333.1999999999998,0.2565422483624274,Moderate,342.02,342.02,P3,High Value,Customer education / support touchpoint,Monitor and enroll in nurture retention journey
9700-ZCLOT,Month-to-month,2,20.0,240.0,0.2236375353103466,Low,53.67,53.67,P4,Standard Value,No immediate offer,Monitor only
8738-JOKAR,One year,42,67.7,812.4000000000001,0.0959277163999548,Low,77.93,77.93,P4,Medium Value,No immediate offer,Monitor only
4534-WGCIR,Two year,58,25.15,301.79999999999995,0.0064885980955328,Low,1.96,1.96,P4,Standard Value,No immediate offer,Monitor only
1930-WNXSB,Month-to-month,58,92.85,1114.1999999999998,0.2603214567440211,Moderate,290.05,290.05,P3,High Value,Customer education / support touchpoint,Monitor and enroll in nurture retention journey
2685-SREOM,Month-to-month,25,89.1,1069.1999999999998,0.5657030756944491,High,604.85,604.85,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
3508-CFVZL,Two year,71,111.3,1335.6,0.0217945203211879,Low,29.11,29.11,P4,High Value,No immediate offer,Monitor only
0402-CQAJN,Month-to-month,37,101.9,1222.8000000000002,0.498736513978078,Moderate,609.86,609.86,P2,High Value,Customer education / support touchpoint,Monitor and enroll in nurture retention journey
6692-UDPJC,Month-to-month,14,91.65,1099.8000000000002,0.6516737086474358,High,716.71,716.71,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
1273-MTETI,Month-to-month,4,88.85,1066.1999999999998,0.8240453641402717,Critical,878.6,878.6,P1,High Value,Contract conversion incentive,Immediate retention outreach with contract conversion incentive
0657-DOGUM,One year,48,60.6,727.2,0.0355830624924233,Low,25.88,25.88,P4,Medium Value,No immediate offer,Monitor only
5480-HPRRX,Month-to-month,3,25.3,303.6,0.6220417834993065,High,188.85,188.85,P3,Standard Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
8792-AOROI,Two year,8,65.5,786.0,0.0376744783879043,Low,29.61,29.61,P4,Medium Value,No immediate offer,Monitor only
0295-PPHDO,Month-to-month,1,95.45,1145.4,0.8986618458892436,Critical,1029.33,1029.33,P1,High Value,Contract conversion incentive,Immediate retention outreach with contract conversion incentive
5146-YYFRZ,Two year,67,19.95,239.4,0.0053798578119548,Low,1.29,1.29,P4,Standard Value,No immediate offer,Monitor only
1195-OIYEJ,Month-to-month,13,91.1,1093.1999999999998,0.6832378119793568,High,746.92,746.92,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
5906-CVLHP,One year,45,54.15,649.8,0.2098973342619323,Low,136.39,136.39,P4,Medium Value,No immediate offer,Monitor only
3452-SRFEG,Month-to-month,49,74.6,895.1999999999999,0.2971661478102877,Moderate,266.02,266.02,P3,Medium Value,Customer education / support touchpoint,Monitor and enroll in nurture retention journey
4070-OKWVH,Month-to-month,52,94.6,1135.1999999999998,0.2451568264206031,Low,278.3,278.3,P3,High Value,No immediate offer,Monitor only
5297-MDOIR,One year,63,81.15,973.8,0.040859718488859,Low,39.79,39.79,P4,Medium Value,No immediate offer,Monitor only
6369-MCAKO,Two year,68,89.05,1068.6,0.0018334303097409,Low,1.96,1.96,P4,High Value,No immediate offer,Monitor only
4926-UMJZD,Month-to-month,31,49.2,590.4000000000001,0.0741935043106808,Low,43.8,43.8,P4,Standard Value,No immediate offer,Monitor only
6848-HJTXY,Two year,64,19.45,233.4,0.0031049781964573,Low,0.72,0.72,P4,Standard Value,No immediate offer,Monitor only
6341-AEVKX,One year,62,104.3,1251.6,0.2195234425717533,Low,274.76,274.76,P3,High Value,No immediate offer,Monitor only
4501-EQDRN,Month-to-month,1,69.7,836.4000000000001,0.8595691513317086,Critical,718.94,718.94,P2,Medium Value,Contract conversion incentive,High-touch onboarding recovery and service review
2990-HWIML,Month-to-month,6,89.5,1074.0,0.7794630838386549,Critical,837.14,837.14,P1,High Value,Contract conversion incentive,Immediate retention outreach with contract conversion incentive
0682-USIXD,Month-to-month,21,86.05,1032.6,0.4433416136329274,Moderate,457.79,457.79,P2,High Value,Customer education / support touchpoint,Monitor and enroll in nurture retention journey
6976-BWGLQ,Two year,72,25.2,302.4,0.0027649623889068,Low,0.84,0.84,P4,Standard Value,No immediate offer,Monitor only
7078-NVFAM,Month-to-month,32,35.15,421.7999999999999,0.2004649718700921,Low,84.56,84.56,P4,Standard Value,No immediate offer,Monitor only
8065-QBYTO,One year,71,99.65,1195.8000000000002,0.0815099338337228,Low,97.47,97.47,P4,High Value,No immediate offer,Monitor only
2133-TSRRM,Month-to-month,34,105.35,1264.1999999999998,0.3147987667392873,Moderate,397.97,397.97,P3,High Value,Customer education / support touchpoint,Monitor and enroll in nurture retention journey
7384-GHBPI,Month-to-month,3,35.15,421.7999999999999,0.6586397288878838,High,277.81,277.81,P3,Standard Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
7603-USHJS,Month-to-month,12,73.75,885.0,0.4533443913127484,Moderate,401.21,401.21,P2,Medium Value,Customer education / support touchpoint,Send onboarding reinforcement and support check-in
7234-FECYN,Month-to-month,8,101.35,1216.1999999999998,0.8340029844689567,Critical,1014.31,1014.31,P1,High Value,Contract conversion incentive,Immediate retention outreach with contract conversion incentive
2511-ALLCS,Two year,35,24.3,291.6,0.0161924790724429,Low,4.72,4.72,P4,Standard Value,No immediate offer,Monitor only
3191-CSNMG,Month-to-month,3,80.7,968.4,0.6356402992555014,High,615.55,615.55,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
7952-OBOYL,Month-to-month,3,89.85,1078.1999999999998,0.6899808765752053,High,743.94,743.94,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
7470-DYNOE,One year,53,61.1,733.2,0.0884623591842207,Low,64.86,64.86,P4,Medium Value,No immediate offer,Monitor only
7853-OETYL,Month-to-month,4,29.05,348.6,0.3423234294392794,Moderate,119.33,119.33,P4,Standard Value,Customer education / support touchpoint,Send onboarding reinforcement and support check-in
1545-ACTAS,One year,48,99.7,1196.4,0.1746168493878175,Low,208.91,208.91,P3,High Value,No immediate offer,Monitor only
5876-HZVZM,Month-to-month,6,55.9,670.8,0.2696978958784324,Moderate,180.91,180.91,P3,Medium Value,Customer education / support touchpoint,Send onboarding reinforcement and support check-in
1400-MMYXY,Month-to-month,3,105.9,1270.8000000000002,0.7135285867443466,High,906.75,906.75,P1,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
5126-RCXYW,Two year,54,46.0,552.0,0.0349720213447391,Low,19.3,19.3,P4,Standard Value,No immediate offer,Monitor only
3085-QUOZK,Month-to-month,1,43.95,527.4000000000001,0.4316865247678244,Moderate,227.67,227.67,P3,Standard Value,Customer education / support touchpoint,Send onboarding reinforcement and support check-in
2363-BJLSL,Month-to-month,62,80.4,964.8,0.0758943040921815,Low,73.22,73.22,P4,Medium Value,No immediate offer,Monitor only
1956-YIFGE,One year,22,100.05,1200.6,0.3230874339490408,Moderate,387.9,387.9,P3,High Value,Customer education / support touchpoint,Monitor and enroll in nurture retention journey
3926-CUQZX,Month-to-month,1,45.1,541.2,0.556920078118829,High,301.41,301.41,P3,Standard Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
7921-LMDFQ,One year,51,94.0,1128.0,0.186564338848232,Low,210.44,210.44,P3,High Value,No immediate offer,Monitor only
2925-MXLSX,One year,30,68.95,827.4000000000001,0.067868521322346,Low,56.15,56.15,P4,Medium Value,No immediate offer,Monitor only
5820-PTRYM,One year,56,68.45,821.4000000000001,0.0599539129142132,Low,49.25,49.25,P4,Medium Value,No immediate offer,Monitor only
9609-BENEA,One year,35,69.0,828.0,0.0737472657833624,Low,61.06,61.06,P4,Medium Value,No immediate offer,Monitor only
6211-WHMYA,Month-to-month,64,43.85,526.2,0.1800072970481678,Low,94.72,94.72,P4,Standard Value,No immediate offer,Monitor only
4459-BBGHE,Month-to-month,30,44.5,534.0,0.1668130802104178,Low,89.08,89.08,P4,Standard Value,No immediate offer,Monitor only
9945-PSVIP,Two year,25,18.7,224.4,0.0124804773877262,Low,2.8,2.8,P4,Standard Value,No immediate offer,Monitor only
1041-RXHRA,Month-to-month,41,70.25,843.0,0.4279564978042741,Moderate,360.77,360.77,P3,Medium Value,Customer education / support touchpoint,Monitor and enroll in nurture retention journey
1750-CSKKM,Month-to-month,9,55.35,664.2,0.3948563657836087,Moderate,262.26,262.26,P3,Medium Value,Customer education / support touchpoint,Send onboarding reinforcement and support check-in
9108-EJFJP,Month-to-month,1,53.55,642.5999999999999,0.3897380322280865,Moderate,250.45,250.45,P3,Medium Value,Customer education / support touchpoint,Send onboarding reinforcement and support check-in
0530-IJVDB,Two year,70,114.6,1375.1999999999998,0.0426163655432732,Low,58.61,58.61,P4,High Value,No immediate offer,Monitor only
0508-SQWPL,Two year,57,20.1,241.2,0.0076145109060635,Low,1.84,1.84,P4,Standard Value,No immediate offer,Monitor only
2215-ZAFGX,Month-to-month,9,85.5,1026.0,0.7086390272631291,High,727.06,727.06,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
8213-TAZPM,One year,69,108.75,1305.0,0.1217286411331088,Low,158.86,158.86,P3,High Value,No immediate offer,Monitor only
7142-HVGBG,Month-to-month,43,103.0,1236.0,0.6346502897664906,High,784.43,784.43,P1,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
1304-SEGFY,Two year,72,97.85,1174.1999999999998,0.1353466625838188,Low,158.92,158.92,P3,High Value,No immediate offer,Monitor only
7242-EDTYC,Two year,44,19.55,234.6,0.0192967702422909,Low,4.53,4.53,P4,Standard Value,No immediate offer,Monitor only
2904-GGUAZ,Two year,72,84.05,1008.6,0.0129453521771381,Low,13.06,13.06,P4,High Value,No immediate offer,Monitor only
8267-ZNYVZ,One year,33,103.75,1245.0,0.5100783961019968,High,635.05,635.05,P2,High Value,Discount / pricing support,Proactive outreach with pricing/value reinforcement
5136-GFPMB,Month-to-month,54,89.4,1072.8000000000002,0.2600681007168743,Moderate,279.0,279.0,P3,High Value,Customer education / support touchpoint,Monitor and enroll in nurture retention journey
2595-KIWPV,Two year,27,19.7,236.4,0.0091065943093191,Low,2.15,2.15,P4,Standard Value,No immediate offer,Monitor only
5243-SAOTC,Month-to-month,54,79.85,958.2,0.2211613860970179,Low,211.92,211.92,P3,Medium Value,No immediate offer,Monitor only
9398-MMQTO,Month-to-month,3,74.45,893.4000000000001,0.4175584391900658,Moderate,373.05,373.05,P3,Medium Value,Customer education / support touchpoint,Send onboarding reinforcement and support check-in
7619-PLRLP,One year,53,74.1,889.1999999999999,0.0861168029551334,Low,76.58,76.58,P4,Medium Value,No immediate offer,Monitor only
6457-GIRWB,Month-to-month,1,69.35,832.1999999999999,0.8814689066993731,Critical,733.56,733.56,P2,Medium Value,Contract conversion incentive,High-touch onboarding recovery and service review
6508-NJYRO,One year,15,18.8,225.6,0.0086971798651092,Low,1.96,1.96,P4,Standard Value,No immediate offer,Monitor only
1450-SKCVI,Month-to-month,56,73.85,886.1999999999999,0.3800298648929414,Moderate,336.78,336.78,P3,Medium Value,Customer education / support touchpoint,Monitor and enroll in nurture retention journey
4710-NKCAW,Month-to-month,5,64.4,772.8000000000001,0.1583130749196299,Low,122.34,122.34,P4,Medium Value,No immediate offer,Monitor only
5306-BVTKJ,One year,48,55.8,669.5999999999999,0.0900261807331716,Low,60.28,60.28,P4,Medium Value,No immediate offer,Monitor only
0357-NVCRI,Month-to-month,25,20.05,240.6,0.0462725892775438,Low,11.13,11.13,P4,Standard Value,No immediate offer,Monitor only
5570-PTWEH,Month-to-month,3,75.15,901.8,0.7083272704533164,High,638.77,638.77,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
