gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_flag,OnlineSecurity_flag,OnlineBackup_flag,DeviceProtection_flag,TechSupport_flag,StreamingTV_flag,StreamingMovies_flag,service_count,has_fiber,is_month_to_month,is_senior,avg_revenue_per_month,estimated_annual_revenue,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_band_13-24 Months,tenure_band_25-48 Months,tenure_band_49+ Months,monthly_charge_band_Low,monthly_charge_band_Medium,monthly_charge_band_Very High,contract_risk_band_Low Risk,contract_risk_band_Moderate Risk,target_churn
1,0,1,1,53,1,0,1,1,0,1,1,0,1,69.7,3729.6,0,1,1,0,1,1,0,4,0,0,0,70.36981132075472,836.4000000000001,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0
1,0,1,1,21,1,0,0,0,0,0,0,0,0,19.8,350.1,0,0,0,0,0,0,0,0,0,0,0,16.67142857142857,237.60000000000002,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0
0,0,1,1,40,1,0,1,1,0,1,0,1,1,71.35,2847.2,0,1,1,0,1,0,1,4,0,1,0,71.17999999999999,856.1999999999999,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0,0,1,1,22,1,0,0,0,0,0,0,0,0,20.75,452.35,0,0,0,0,0,0,0,0,0,0,0,20.561363636363637,249.0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0
1,0,0,0,39,0,0,0,0,0,1,0,1,1,40.6,1494.5,0,0,0,0,1,0,1,2,0,1,0,38.32051282051282,487.20000000000005,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
1,0,0,0,45,1,0,0,0,0,0,0,0,1,20.4,930.45,0,0,0,0,0,0,0,0,0,0,0,20.67666666666667,244.79999999999998,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1
0,0,1,0,2,1,0,0,0,0,0,0,0,0,20.35,41.85,0,0,0,0,0,0,0,0,0,1,0,20.925,244.20000000000002,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,0,1,1,57,1,0,0,0,0,0,0,0,0,19.75,1272.05,0,0,0,0,0,0,0,0,0,0,0,22.316666666666666,237.0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0
1,0,1,1,8,1,0,0,0,0,0,1,0,1,54.4,475.1,0,0,0,0,0,1,0,1,0,1,0,59.3875,652.8,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1,1,1,0,7,1,1,1,1,0,0,0,1,1,94.7,673.1,1,1,1,0,0,0,1,4,1,1,1,96.15714285714286,1136.4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,6,0,0,0,1,0,0,0,0,1,30.5,208.7,0,0,1,0,0,0,0,1,0,1,0,34.78333333333333,366.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
0,0,1,1,7,1,0,0,0,0,0,0,0,0,20.45,150.75,0,0,0,0,0,0,0,0,0,1,0,21.535714285714285,245.39999999999998,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,0,0,0,49,1,1,0,0,0,1,1,0,1,66.15,3199.0,1,0,0,0,1,1,0,3,0,0,0,65.28571428571429,793.8000000000001,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
0,0,0,0,65,1,1,1,1,0,1,0,0,1,89.85,5844.65,1,1,1,0,1,0,0,4,1,0,0,89.9176923076923,1078.1999999999998,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
0,0,0,0,55,1,0,0,0,0,0,0,0,0,45.05,2462.6,0,0,0,0,0,0,0,0,0,0,0,44.77454545454545,540.5999999999999,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
1,0,1,1,71,1,1,1,1,1,1,1,1,0,86.85,6263.8,1,1,1,1,1,1,1,7,0,0,0,88.22253521126761,1042.1999999999998,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1,0,0,0,35,1,1,1,1,1,1,0,0,1,96.75,3403.4,1,1,1,1,1,0,0,5,1,1,0,97.24000000000001,1161.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1,1,0,0,3,1,1,0,0,0,0,0,0,1,77.0,237.75,1,0,0,0,0,0,0,1,1,1,1,79.25,924.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,0,1,11,1,0,0,0,0,0,0,0,0,20.1,221.35,0,0,0,0,0,0,0,0,0,1,0,20.12272727272727,241.20000000000002,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,1,1,0,0,0,1,0,0,0,0,75.3,75.3,0,0,0,1,0,0,0,1,1,1,0,75.3,903.5999999999999,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,17,1,1,1,1,1,1,1,0,1,106.65,1672.1,1,1,1,1,1,1,0,6,1,1,0,98.35882352941177,1279.8000000000002,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,1,0,72,1,1,1,0,1,1,1,1,1,110.15,7881.2,1,1,0,1,1,1,1,6,1,0,0,109.46111111111111,1321.8000000000002,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0
0,0,1,1,28,1,0,1,0,0,0,0,1,1,82.85,2320.8,0,1,0,0,0,0,1,2,1,0,0,82.88571428571429,994.1999999999999,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,1,0,18,1,0,0,0,0,0,0,0,0,20.1,370.5,0,0,0,0,0,0,0,0,0,0,0,20.583333333333332,241.20000000000002,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0
0,1,1,0,40,1,0,0,1,0,1,1,1,1,99.2,4062.2,0,0,1,0,1,1,1,4,1,0,1,101.55499999999999,1190.4,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1
0,0,0,0,52,1,0,0,0,1,0,0,1,1,59.45,3043.7,0,0,0,1,0,0,1,2,0,1,0,58.5326923076923,713.4000000000001,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
0,0,1,0,47,1,0,0,1,0,0,1,0,1,58.6,2723.4,0,0,1,0,0,1,0,2,0,1,0,57.94468085106383,703.2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,0,23,1,0,0,0,1,0,0,0,0,49.7,1081.25,0,0,0,1,0,0,0,1,0,1,0,47.01086956521739,596.4000000000001,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
1,0,1,1,66,1,0,1,1,1,1,0,0,0,65.85,4097.05,0,1,1,1,1,0,0,4,0,0,0,62.07651515151515,790.1999999999999,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0
0,0,0,0,8,1,1,0,0,0,0,0,0,1,73.5,632.2,1,0,0,0,0,0,0,1,1,1,0,79.025,882.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,0,0,47,1,0,1,0,0,0,0,1,0,85.5,4042.3,0,1,0,0,0,0,1,2,1,1,1,86.00638297872341,1026.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
0,0,0,0,7,1,0,0,0,0,0,0,0,0,20.05,164.85,0,0,0,0,0,0,0,0,0,1,0,23.55,240.60000000000002,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
0,0,1,1,71,1,1,1,1,1,1,1,1,0,113.65,8166.8,1,1,1,1,1,1,1,7,1,0,0,115.02535211267606,1363.8000000000002,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0
0,1,0,0,50,1,1,1,1,0,0,0,0,1,83.4,4113.7,1,1,1,0,0,0,0,3,1,1,1,82.274,1000.8000000000001,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,0,1,0,46,1,0,1,1,1,1,0,0,0,65.65,3047.15,0,1,1,1,1,0,0,4,0,0,0,66.24239130434783,787.8000000000001,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,70.4,70.4,0,0,0,0,0,0,0,0,1,1,0,70.4,844.8000000000001,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,0,0,66,0,0,1,0,1,1,1,1,1,61.35,4193.4,0,1,0,1,1,1,1,5,0,0,0,63.53636363636363,736.2,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
0,0,1,0,42,1,1,0,0,1,1,0,0,1,85.9,3729.75,1,0,0,1,1,0,0,3,1,1,0,88.80357142857143,1030.8000000000002,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,5,1,0,0,0,0,1,0,0,1,75.65,399.45,0,0,0,0,1,0,0,1,1,1,0,79.89,907.8000000000001,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,1,1,7,1,0,1,0,0,0,0,0,1,49.75,331.3,0,1,0,0,0,0,0,1,0,0,0,47.32857142857143,597.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
1,0,0,0,29,1,1,0,1,1,0,0,1,0,70.9,1964.6,1,0,1,1,0,0,1,4,0,0,0,67.7448275862069,850.8000000000001,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
0,0,1,1,27,1,0,0,1,0,0,0,0,0,49.85,1336.15,0,0,1,0,0,0,0,1,0,1,0,49.48703703703704,598.2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
0,1,0,0,15,1,0,0,1,0,0,0,0,1,75.3,1147.45,0,0,1,0,0,0,0,1,1,1,1,76.49666666666667,903.5999999999999,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,0,1,1,25,1,0,0,0,0,0,0,0,0,20.1,486.05,0,0,0,0,0,0,0,0,0,0,0,19.442,241.20000000000002,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0
0,0,1,0,11,1,1,0,0,0,0,1,1,1,94.0,1078.9,1,0,0,0,0,1,1,3,1,1,0,98.08181818181819,1128.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,1,0,57,1,1,1,1,1,1,1,0,1,103.05,5925.75,1,1,1,1,1,1,0,6,1,1,0,103.96052631578948,1236.6,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1,0,0,0,67,1,1,1,1,1,1,1,1,1,118.35,7804.15,1,1,1,1,1,1,1,7,1,0,0,116.47985074626865,1420.1999999999998,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1
0,1,1,0,47,1,1,0,0,1,0,1,1,0,99.7,4747.2,1,0,0,1,0,1,1,4,1,1,1,101.00425531914894,1196.4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,0,0,0,13,1,0,0,0,0,0,1,0,1,81.9,1028.9,0,0,0,0,0,1,0,1,1,1,0,79.14615384615385,982.8000000000001,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,0,0,0,8,0,0,1,0,0,0,0,0,1,30.45,226.45,0,1,0,0,0,0,0,1,0,1,0,28.30625,365.4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,0,1,0,44,1,1,0,0,0,0,1,1,1,96.1,4364.1,1,0,0,0,0,1,1,3,1,1,0,99.18409090909091,1153.1999999999998,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
1,0,1,1,71,1,1,1,0,0,0,1,0,1,66.2,4692.55,1,1,0,0,0,1,0,3,0,0,0,66.09225352112676,794.4000000000001,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
1,1,1,0,24,1,1,0,1,1,0,1,1,1,104.25,2433.9,1,0,1,1,0,1,1,5,1,1,1,101.41250000000001,1251.0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
1,1,0,0,15,1,1,0,1,0,0,0,0,1,80.2,1217.25,1,0,1,0,0,0,0,2,1,1,1,81.15,962.4000000000001,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,19.75,19.75,0,0,0,0,0,0,0,0,0,1,0,19.75,237.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,0,0,2,1,1,0,0,0,0,0,0,1,72.6,154.3,1,0,0,0,0,0,0,1,1,1,1,77.15,871.1999999999999,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,0,0,55,1,1,1,1,1,1,1,1,1,116.5,6382.55,1,1,1,1,1,1,1,7,1,1,1,116.04636363636364,1398.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1,1,0,0,71,1,1,0,1,0,1,1,1,1,106.8,7623.2,1,0,1,0,1,1,1,5,1,0,1,107.36901408450704,1281.6,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0
1,0,1,1,50,1,1,0,0,0,0,0,0,0,24.95,1261.45,1,0,0,0,0,0,0,1,0,0,0,25.229,299.4,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0
1,0,0,0,1,1,0,0,0,0,0,1,1,1,89.25,89.25,0,0,0,0,0,1,1,2,1,1,0,89.25,1071.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,0,0,5,1,0,0,0,0,0,0,0,1,19.25,86.05,0,0,0,0,0,0,0,0,0,1,0,17.21,231.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,0,0,0,66,1,1,1,1,1,1,1,0,1,104.55,6779.05,1,1,1,1,1,1,0,6,1,0,0,102.7128787878788,1254.6,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
0,0,1,1,49,1,0,1,1,1,1,1,1,1,87.2,4345.0,0,1,1,1,1,1,1,6,0,0,0,88.6734693877551,1046.4,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
0,1,1,0,3,0,0,0,1,0,0,0,0,1,30.75,82.85,0,0,1,0,0,0,0,1,0,1,1,27.616666666666664,369.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,0,1,1,66,1,1,0,0,0,0,0,0,1,25.7,1714.55,1,0,0,0,0,0,0,1,0,0,0,25.9780303030303,308.4,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0
1,0,0,1,11,1,1,0,0,0,0,0,1,0,86.2,893.2,1,0,0,0,0,0,1,2,1,1,0,81.2,1034.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,0,0,28,0,0,0,0,0,1,0,0,1,30.1,810.85,0,0,0,0,1,0,0,1,0,1,0,28.958928571428572,361.20000000000005,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
1,0,1,0,65,1,1,1,1,1,0,1,0,1,99.35,6347.55,1,1,1,1,0,1,0,5,1,0,0,97.65461538461538,1192.1999999999998,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
0,0,0,0,62,1,0,0,0,0,0,0,0,1,19.2,1123.65,0,0,0,0,0,0,0,0,0,0,0,18.123387096774195,230.39999999999998,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0
0,0,1,0,2,1,0,0,0,0,0,0,0,0,20.1,43.15,0,0,0,0,0,0,0,0,0,1,0,21.575,241.20000000000002,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,2,1,0,0,0,0,0,0,0,0,20.35,35.1,0,0,0,0,0,0,0,0,0,1,0,17.55,244.20000000000002,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,0,1,1,55,1,1,0,0,0,0,0,0,1,25.65,1388.0,1,0,0,0,0,0,0,1,0,0,0,25.236363636363638,307.79999999999995,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0
1,1,1,0,41,1,0,0,1,0,0,1,1,1,94.55,3851.45,0,0,1,0,0,1,1,3,1,1,1,93.93780487804878,1134.6,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,0,1,1,17,1,1,1,0,1,0,1,1,1,104.2,1743.5,1,1,0,1,0,1,1,5,1,1,0,102.55882352941177,1250.4,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
0,0,0,0,30,1,0,0,0,0,1,1,1,1,94.4,2638.1,0,0,0,0,1,1,1,3,1,0,0,87.93666666666667,1132.8000000000002,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,0,0,17,1,0,1,1,0,0,0,0,0,56.1,946.95,0,1,1,0,0,0,0,2,0,0,0,55.70294117647059,673.2,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
0,0,1,1,16,1,0,1,1,0,1,0,1,0,68.25,1114.85,0,1,1,0,1,0,1,4,0,0,0,69.678125,819.0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
1,0,0,0,72,1,1,0,0,0,0,0,0,0,24.75,1777.6,1,0,0,0,0,0,0,1,0,0,0,24.688888888888886,297.0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0
1,0,0,0,9,1,1,0,0,0,0,0,0,1,76.25,684.85,1,0,0,0,0,0,0,1,1,1,0,76.09444444444445,915.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,1,0,0,1,0,0,0,0,0,74.35,74.35,0,0,1,0,0,0,0,1,1,1,0,74.35,892.1999999999999,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,0,1,23,1,0,0,1,0,1,0,0,0,54.15,1312.45,0,0,1,0,1,0,0,2,0,1,0,57.06304347826087,649.8,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
1,0,0,1,8,1,0,0,0,0,0,0,0,0,19.45,159.2,0,0,0,0,0,0,0,0,0,1,0,19.9,233.39999999999998,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,1,1,19,0,0,1,1,0,0,0,0,1,34.95,610.2,0,1,1,0,0,0,0,2,0,1,0,32.11578947368421,419.40000000000003,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
0,0,0,0,7,1,1,1,0,0,0,0,0,1,53.65,404.35,1,1,0,0,0,0,0,2,0,1,0,57.76428571428572,643.8,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1,1,0,0,1,1,0,0,0,0,0,0,0,1,69.65,69.65,0,0,0,0,0,0,0,0,1,1,1,69.65,835.8000000000001,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1,0,0,0,61,1,1,1,0,1,0,1,1,0,104.0,6363.45,1,1,0,1,0,1,1,5,1,0,0,104.31885245901638,1248.0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0
0,0,1,0,57,1,0,1,1,0,1,1,0,1,70.35,4124.65,0,1,1,0,1,1,0,4,0,0,0,72.36228070175439,844.1999999999999,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
1,0,0,0,9,1,0,0,0,0,0,0,1,1,80.8,713.1,0,0,0,0,0,0,1,1,1,1,0,79.23333333333333,969.5999999999999,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,1,15,1,0,1,0,1,0,0,1,0,64.85,950.75,0,1,0,1,0,0,1,3,0,0,0,63.38333333333333,778.1999999999999,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,19.65,19.65,0,0,0,0,0,0,0,0,0,1,0,19.65,235.79999999999998,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,0,1,0,12,1,0,0,0,0,0,0,0,0,45.9,505.95,0,0,0,0,0,0,0,0,0,1,0,42.1625,550.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,54,1,0,0,0,0,0,0,0,0,20.0,1149.65,0,0,0,0,0,0,0,0,0,0,0,21.289814814814818,240.0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0
1,0,1,1,4,1,0,0,0,0,0,0,0,0,44.8,169.65,0,0,0,0,0,0,0,0,0,1,0,42.4125,537.5999999999999,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,0,0,0,7,1,0,0,0,0,0,1,0,1,80.3,526.7,0,0,0,0,0,1,0,1,1,1,0,75.24285714285715,963.5999999999999,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,1,0,20,1,0,0,0,0,0,0,0,0,20.35,393.15,0,0,0,0,0,0,0,0,0,0,0,19.6575,244.20000000000002,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0
0,0,0,1,26,0,0,1,0,0,1,0,1,0,45.8,1147.0,0,1,0,0,1,0,1,3,0,1,0,44.11538461538461,549.5999999999999,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1,1,1,0,36,1,1,0,0,0,0,0,1,1,84.1,3021.6,1,0,0,0,0,0,1,2,1,1,1,83.93333333333334,1009.1999999999999,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
0,0,1,0,53,1,1,0,1,1,1,1,1,1,108.95,5718.2,1,0,1,1,1,1,1,6,1,0,0,107.89056603773585,1307.4,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
1,0,0,0,3,1,0,0,0,0,1,1,1,1,69.35,191.35,0,0,0,0,1,1,1,3,0,1,0,63.78333333333333,832.1999999999999,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0,0,0,0,68,0,0,1,1,1,1,1,1,0,64.35,4539.6,0,1,1,1,1,1,1,6,0,0,0,66.75882352941177,772.1999999999999,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0
1,0,1,1,72,1,1,1,1,1,1,1,1,1,90.8,6397.6,1,1,1,1,1,1,1,7,0,0,0,88.85555555555555,1089.6,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
1,0,0,0,12,1,1,0,0,0,0,0,0,0,24.95,280.4,1,0,0,0,0,0,0,1,0,0,0,23.366666666666664,299.4,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0
0,1,1,1,34,1,1,0,1,0,0,0,0,1,79.6,2718.3,1,0,1,0,0,0,0,2,1,1,1,79.95,955.1999999999999,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
0,0,1,0,68,1,1,1,1,0,0,0,0,1,84.7,5711.05,1,1,1,0,0,0,0,3,1,0,0,83.9860294117647,1016.4000000000001,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0,0,0,1,50,1,0,1,0,1,1,1,0,1,70.8,3478.15,0,1,0,1,1,1,0,4,0,0,0,69.563,849.5999999999999,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
0,1,0,0,1,0,0,0,0,0,0,1,0,1,36.45,36.45,0,0,0,0,0,1,0,1,0,1,1,36.45,437.40000000000003,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0,1,0,0,41,1,1,0,1,1,0,1,1,1,104.4,4133.95,1,0,1,1,0,1,1,5,1,1,1,100.8280487804878,1252.8000000000002,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1,1,1,0,30,1,1,0,0,0,1,1,1,1,101.5,2917.65,1,0,0,0,1,1,1,4,1,1,1,97.25500000000001,1218.0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1,0,0,0,1,1,1,0,1,0,0,0,0,0,54.3,54.3,1,0,1,0,0,0,0,2,0,1,0,54.3,651.5999999999999,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1,1,1,1,29,1,1,0,0,1,0,1,1,1,103.95,2964.8,1,0,0,1,0,1,1,4,1,1,1,102.2344827586207,1247.4,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0,0,1,1,23,1,1,1,1,1,1,1,1,1,91.1,2198.3,1,1,1,1,1,1,1,7,0,0,0,95.57826086956523,1093.1999999999998,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0
1,0,0,1,60,1,0,0,0,0,0,0,0,0,19.95,1189.9,0,0,0,0,0,0,0,0,0,0,0,19.831666666666667,239.39999999999998,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0
0,0,1,0,72,1,1,0,0,0,0,0,0,0,26.45,1914.5,1,0,0,0,0,0,0,1,0,0,0,26.59027777777778,317.4,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0
1,0,0,1,22,1,0,0,1,1,0,1,0,1,89.4,2001.5,0,0,1,1,0,1,0,3,1,1,0,90.97727272727273,1072.8000000000002,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1,0,0,0,72,1,0,1,1,1,1,1,0,1,75.1,5336.35,0,1,1,1,1,1,0,5,0,0,0,74.11597222222223,901.1999999999999,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0,1,0,0,66,1,1,0,1,1,0,1,1,0,108.1,7238.6,1,0,1,1,0,1,1,5,1,0,1,109.67575757575759,1297.1999999999998,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
0,0,1,0,72,1,1,0,1,1,1,1,1,1,110.15,7998.8,1,0,1,1,1,1,1,6,1,0,0,111.09444444444445,1321.8000000000002,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0
0,1,1,0,47,1,1,1,0,0,0,0,0,0,80.35,3825.85,1,1,0,0,0,0,0,2,1,1,1,81.40106382978723,964.1999999999999,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
0,0,0,0,51,1,1,0,1,1,1,1,1,1,111.5,5703.25,1,0,1,1,1,1,1,6,1,0,0,111.82843137254902,1338.0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0
0,0,1,1,70,1,1,0,1,1,0,1,1,1,106.5,7397.0,1,0,1,1,0,1,1,5,1,0,0,105.67142857142858,1278.0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0
1,0,0,0,9,1,0,0,0,0,0,0,0,1,19.9,164.6,0,0,0,0,0,0,0,0,0,0,0,18.288888888888888,238.79999999999998,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
1,0,1,1,59,1,1,1,1,0,1,1,1,1,111.1,6555.2,1,1,1,0,1,1,1,6,1,0,0,111.10508474576271,1333.1999999999998,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0
1,0,0,1,3,1,0,0,0,0,1,1,1,0,70.7,225.65,0,0,0,0,1,1,1,3,0,1,0,75.21666666666667,848.4000000000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,0,38,0,0,0,0,0,0,0,0,1,24.85,955.75,0,0,0,0,0,0,0,0,0,1,1,25.151315789473685,298.20000000000005,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
0,0,0,0,37,1,1,1,1,1,0,0,0,0,91.2,3382.3,1,1,1,1,0,0,0,4,1,1,0,91.41351351351352,1094.4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,0,0,37,1,0,1,1,1,1,0,0,0,65.6,2313.8,0,1,1,1,1,0,0,4,0,0,0,62.53513513513514,787.1999999999999,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
0,1,1,0,24,0,0,0,0,1,0,0,1,1,40.65,933.3,0,0,0,1,0,0,1,2,0,1,1,38.887499999999996,487.79999999999995,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
0,0,1,1,14,1,0,1,1,0,1,0,0,0,59.45,780.85,0,1,1,0,1,0,0,3,0,1,0,55.775,713.4000000000001,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,0,1,0,72,1,1,1,1,0,1,1,1,1,109.95,7852.4,1,1,1,0,1,1,1,6,1,0,0,109.0611111111111,1319.4,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0
1,0,1,0,53,0,0,0,1,1,1,1,1,1,60.45,3184.25,0,0,1,1,1,1,1,5,0,0,0,60.08018867924528,725.4000000000001,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1
